time,duration,string,fret,finger,Time,Wx,Wy,Wz,Tx,Ty,Tz,Ix,Iy,Iz,Mx,My,Mz,Rx,Ry,Rz,Px,Py,Pz
2.068966,0.1724137931034483,6,0,,2.068966,0.5104106664657593,0.7070173621177673,-1.3899800421768305e-07,0.6072362661361694,0.559720516204834,-0.17188578844070435,0.5047569274902344,0.6410565376281738,-0.164188414812088,0.45215901732444763,0.6254613399505615,-0.15969151258468628,0.42718037962913513,0.6606821417808533,-0.13588625192642212,0.4205434322357178,0.8291282057762146,-0.10864239186048508
2.241379,0.1724137931034483,6,0,,2.241379,0.5116950273513794,0.7032278776168823,-5.2130431527075416e-08,0.6183286309242249,0.5562994480133057,-0.19416490197181702,0.4992520213127136,0.6460106372833252,-0.1884530782699585,0.45215970277786255,0.6291581392288208,-0.17857767641544342,0.4282299876213074,0.665883481502533,-0.15150362253189087,0.4315182864665985,0.8342457413673401,-0.12169794738292694
2.413793,0.3448275862068966,5,7,4,2.413793,0.5104781985282898,0.7054680585861206,-9.638547737722547e-08,0.6143643856048584,0.5626261830329895,-0.18133455514907837,0.4992469251155853,0.6430763602256775,-0.1726280152797699,0.45177212357521057,0.6271612644195557,-0.16264081001281738,0.42878955602645874,0.6580324769020081,-0.13666056096553802,0.43149515986442566,0.8336713314056396,-0.10754996538162231
2.413793,0.3448275862068966,6,0,,2.413793,0.5100478529930115,0.6999291777610779,-7.527253131911493e-08,0.6198116540908813,0.5543591976165771,-0.18607884645462036,0.49940863251686096,0.6465884447097778,-0.17570041120052338,0.45174893736839294,0.6267976760864258,-0.16534323990345,0.4276926517486572,0.6665446758270264,-0.14030757546424866,0.4321437478065491,0.8335137367248535,-0.11068728566169739
2.758621,0.1724137931034483,6,0,,2.758621,0.49830392003059387,0.6994462013244629,-1.06176907266331e-08,0.6225439310073853,0.5619868636131287,-0.1820434182882309,0.49845266342163086,0.6467608213424683,-0.17038773000240326,0.45096543431282043,0.6341050863265991,-0.15606698393821716,0.4278765320777893,0.6648712754249573,-0.13226017355918884,0.4324072599411011,0.830814003944397,-0.10356579720973969
2.931034,0.1724137931034483,6,0,,2.931034,0.5093857645988464,0.6978862285614014,4.873399017668589e-09,0.6218669414520264,0.5543458461761475,-0.19593806564807892,0.49900156259536743,0.649556040763855,-0.1826750934123993,0.4518621563911438,0.6293513178825378,-0.17353840172290802,0.42973530292510986,0.6680363416671753,-0.14630796015262604,0.43070662021636963,0.8353627324104309,-0.11679928749799728
3.103448,0.3448275862068966,5,7,4,3.103448,0.5091782212257385,0.6952566504478455,7.924897960087662e-10,0.6232296228408813,0.5554193258285522,-0.18798686563968658,0.4989181458950043,0.6495273113250732,-0.17595736682415009,0.450529009103775,0.6270030736923218,-0.16524666547775269,0.4282425045967102,0.6638267040252686,-0.13848339021205902,0.42910921573638916,0.8363560438156128,-0.10798700898885727
3.103448,0.3448275862068966,6,0,,3.103448,0.5129896402359009,0.6993575096130371,5.98186389311195e-08,0.6215656995773315,0.5552319884300232,-0.20909079909324646,0.4994472861289978,0.6494507193565369,-0.19915008544921875,0.4509631395339966,0.6285400986671448,-0.19042803347110748,0.4294174313545227,0.6607726812362671,-0.1604328453540802,0.4295211434364319,0.8344908952713013,-0.12897109985351562
3.448276,0.1724137931034483,6,0,,3.448276,0.5119032263755798,0.7001426815986633,3.027562911483983e-08,0.6149778962135315,0.5588746070861816,-0.1986563503742218,0.4997912645339966,0.6452209949493408,-0.1888335645198822,0.4510856866836548,0.6263628602027893,-0.1789601594209671,0.42976224422454834,0.6584914922714233,-0.15061137080192566,0.43052607774734497,0.8326050043106079,-0.1184258833527565
3.620690,0.1724137931034483,6,0,,3.62069,0.5077627301216125,0.6967610120773315,2.1144222372981858e-08,0.6212016940116882,0.5531580448150635,-0.1942564994096756,0.4984206259250641,0.6438528895378113,-0.18261387944221497,0.450717031955719,0.6275595426559448,-0.17219188809394836,0.4285105764865875,0.664214551448822,-0.14427518844604492,0.4304291307926178,0.8296916484832764,-0.11380494385957718
3.793103,0.3448275862068966,5,7,4,3.793103,0.4950113892555237,0.5952746272087097,1.54430964016683e-07,0.6247918605804443,0.5572530627250671,-0.14528788626194,0.5068849325180054,0.6399766802787781,-0.12712368369102478,0.4668464958667755,0.6464449763298035,-0.11818112432956696,0.43836405873298645,0.6907034516334534,-0.09555045515298843,0.433209091424942,0.800513744354248,-0.08346494287252426
3.793103,0.3448275862068966,6,0,,3.793103,0.49563804268836975,0.6008838415145874,1.5095206151727325e-07,0.6242783069610596,0.5595344305038452,-0.14389264583587646,0.5065657496452332,0.6411576271057129,-0.12722304463386536,0.4645530581474304,0.6461413502693176,-0.11910736560821533,0.43639278411865234,0.6887704730033875,-0.09749788790941238,0.4347304105758667,0.8032799959182739,-0.08592542260885239
4.137931,0.1724137931034483,6,0,,4.137931,0.5010581612586975,0.598335325717926,1.6365788724215236e-07,0.6244903802871704,0.5583754181861877,-0.14899033308029175,0.5062643885612488,0.6393807530403137,-0.12660588324069977,0.4652658998966217,0.6428840756416321,-0.12248597294092178,0.4355092942714691,0.682110607624054,-0.09919073432683945,0.4340880215167999,0.7885118722915649,-0.08618214726448059
4.310345,0.1724137931034483,6,0,,4.310345,0.4960695505142212,0.6000727415084839,1.4889000965467858e-07,0.6263263821601868,0.5590896010398865,-0.14827808737754822,0.5058900117874146,0.640823245048523,-0.13086192309856415,0.46512529253959656,0.6433772444725037,-0.12220056354999542,0.4356723725795746,0.6851057410240173,-0.09929194301366806,0.43081340193748474,0.7960371375083923,-0.08739412575960159
4.482759,0.3448275862068966,5,7,4,4.482759,0.49695050716400146,0.5884700417518616,1.518235279718283e-07,0.6258071660995483,0.5588520169258118,-0.14642024040222168,0.5063584446907043,0.6419379115104675,-0.12268329411745071,0.4654914140701294,0.6420974731445312,-0.11999107897281647,0.4350806474685669,0.6830818057060242,-0.09732600301504135,0.433439701795578,0.7983512878417969,-0.08387015014886856
4.482759,0.3448275862068966,6,0,,4.482759,0.49622201919555664,0.6024007797241211,1.4294411698756448e-07,0.6257948279380798,0.5584431886672974,-0.14715814590454102,0.5072746276855469,0.6414293050765991,-0.12921828031539917,0.46683746576309204,0.6428379416465759,-0.12263988703489304,0.4371334910392761,0.6817339658737183,-0.09980358183383942,0.43355593085289,0.7934627532958984,-0.08807618170976639
4.827586,0.1724137931034483,6,0,,4.827586,0.524189829826355,0.6586822867393494,-3.0243802484619664e-07,0.42630648612976074,0.788745105266571,-0.06662605702877045,0.434441477060318,0.775547206401825,-0.0776529461145401,0.4355345070362091,0.6513044834136963,-0.06877344101667404,0.45724236965179443,0.6353645324707031,-0.05951610207557678,0.5013622045516968,0.6592413783073425,-0.0588054321706295
5.000000,0.1724137931034483,6,0,,5.0,,,,,,,,,,,,,,,,,,
5.172414,0.3448275862068966,5,7,4,5.172414,,,,,,,,,,,,,,,,,,
5.172414,0.3448275862068966,6,0,,5.172414,,,,,,,,,,,,,,,,,,
5.517241,0.1724137931034483,6,7,4,5.517241,0.5770002007484436,0.8800057172775269,-5.084216354589444e-07,0.6058195233345032,0.6573752760887146,-0.1625811755657196,0.5805701613426208,0.6374338865280151,-0.18489883840084076,0.5299663543701172,0.6040372252464294,-0.16234378516674042,0.5027710199356079,0.6330850124359131,-0.13631200790405273,0.4978390336036682,0.8185886740684509,-0.12225944548845291
5.689655,0.3448275862068966,4,0,,5.689655,0.548565149307251,0.7689098119735718,-4.5623363575941767e-07,0.6528304219245911,0.5575720071792603,-0.14369510114192963,0.5811141729354858,0.6450899839401245,-0.13868719339370728,0.5229752659797668,0.5823867917060852,-0.12981803715229034,0.49773475527763367,0.6674619913101196,-0.11094553023576736,0.4847258925437927,0.8187139630317688,-0.09417653828859329
5.689655,0.3448275862068966,5,5,3,5.689655,0.5425909161567688,0.7457787394523621,-4.3267269234092964e-07,0.657698929309845,0.5520271062850952,-0.158845454454422,0.574323296546936,0.6398307681083679,-0.1563343107700348,0.5179625749588013,0.5770969390869141,-0.15207220613956451,0.49411699175834656,0.6656825542449951,-0.13019730150699615,0.4832190275192261,0.816850483417511,-0.11297478526830673
6.034483,0.1724137931034483,6,7,4,6.034483,0.4973759651184082,0.7456956505775452,-2.1124519378190598e-07,0.5810670256614685,0.5693261623382568,-0.1566634178161621,0.4942474067211151,0.6473221778869629,-0.1453501582145691,0.44761496782302856,0.6108386516571045,-0.14401967823505402,0.4197329878807068,0.6631923913955688,-0.1262291669845581,0.41743019223213196,0.8303312063217163,-0.10008837282657623
6.206897,0.3448275862068966,4,0,,6.206897,0.5000355839729309,0.7772154808044434,-3.879493988279137e-07,0.536008358001709,0.6420589685440063,-0.12300724536180496,0.48829755187034607,0.6445424556732178,-0.11546676605939865,0.4415906071662903,0.6080132722854614,-0.10792367905378342,0.41846075654029846,0.6728109121322632,-0.0894564837217331,0.4156343936920166,0.8284128308296204,-0.0632769986987114
6.206897,0.3448275862068966,5,5,3,6.206897,0.4974006414413452,0.7510743737220764,-1.546256811479907e-07,0.557846188545227,0.5348604917526245,-0.18067415058612823,0.49193134903907776,0.6489283442497253,-0.16904516518115997,0.4408107399940491,0.609237790107727,-0.15923750400543213,0.4155469536781311,0.6816198825836182,-0.132956400513649,0.4148968458175659,0.8307256102561951,-0.10461273044347763
6.551724,0.3448275862068966,5,7,4,6.551724,0.49096110463142395,0.7204827070236206,-3.924069680305564e-10,0.5798013210296631,0.5135917663574219,-0.19617636501789093,0.4864439070224762,0.6493110656738281,-0.1842779517173767,0.44172292947769165,0.6132814884185791,-0.17242589592933655,0.4180139899253845,0.6814367175102234,-0.14343924820423126,0.40204086899757385,0.8326324224472046,-0.11933944374322891
6.551724,0.3448275862068966,6,0,,6.551724,0.4933260679244995,0.720650315284729,7.798615087040162e-08,0.5845394730567932,0.5140209197998047,-0.21749693155288696,0.48692479729652405,0.6512776017189026,-0.21488091349601746,0.4424688518047333,0.6201625466346741,-0.20048019289970398,0.41833868622779846,0.6695957183837891,-0.16733479499816895,0.4061839282512665,0.8287529349327087,-0.1411927491426468
6.896552,0.1724137931034483,6,0,,6.896552,0.49109846353530884,0.7144144773483276,-7.862919204626451e-08,0.5816271305084229,0.5153397917747498,-0.19255055487155914,0.4882441461086273,0.651589035987854,-0.1828358918428421,0.4438456892967224,0.6176720261573792,-0.1673596203327179,0.4193454086780548,0.6758756041526794,-0.13821062445640564,0.4074360728263855,0.8201795220375061,-0.11117368191480637
7.068966,0.1724137931034483,6,0,,7.068966,0.4900859296321869,0.7151601910591125,3.4050909647476146e-08,0.584316611289978,0.5267277956008911,-0.2015913724899292,0.48611071705818176,0.653093695640564,-0.1984790861606598,0.44126659631729126,0.6217578649520874,-0.18422621488571167,0.4168715476989746,0.6762582063674927,-0.1550632268190384,0.4023802578449249,0.8301498293876648,-0.1329742968082428
7.241379,0.3448275862068966,5,7,4,7.241379,0.48984965682029724,0.7130988240242004,2.7264999147291746e-08,0.5845921635627747,0.5294288396835327,-0.1938660740852356,0.4868897795677185,0.6560302376747131,-0.18781134486198425,0.4416472613811493,0.6204155683517456,-0.17485372722148895,0.41871604323387146,0.6688932180404663,-0.1467331200838089,0.40599164366722107,0.8280834555625916,-0.12310929596424103
7.241379,0.3448275862068966,6,0,,7.241379,0.49063530564308167,0.7045446038246155,-4.7573006867196455e-08,0.5845438838005066,0.5276811718940735,-0.19875012338161469,0.48550575971603394,0.6468824148178101,-0.19165511429309845,0.44038817286491394,0.612326979637146,-0.17984192073345184,0.4176517724990845,0.671871542930603,-0.15132296085357666,0.4058709442615509,0.8250632286071777,-0.12958115339279175
7.586207,0.1724137931034483,6,0,,7.586207,0.4913348853588104,0.7189175486564636,5.827233806598997e-08,0.5862443447113037,0.5303720235824585,-0.20740088820457458,0.4850701689720154,0.6518455743789673,-0.20992210507392883,0.44191282987594604,0.6193689107894897,-0.19683633744716644,0.41904574632644653,0.6633485555648804,-0.16703388094902039,0.4051828384399414,0.8231827020645142,-0.14298348128795624
7.758621,0.1724137931034483,6,0,,7.758621,0.489511638879776,0.7151520252227783,3.99877428947093e-08,0.5897777080535889,0.5268223285675049,-0.1924518495798111,0.48622119426727295,0.6547263860702515,-0.1868753880262375,0.4416542053222656,0.6188778281211853,-0.17173688113689423,0.41952329874038696,0.6704331040382385,-0.14305301010608673,0.4074646234512329,0.8259624242782593,-0.11810476332902908
7.931034,0.3448275862068966,5,7,4,7.931034,0.48857223987579346,0.7161566019058228,3.2182501996658175e-08,0.5890011787414551,0.5301414728164673,-0.19256851077079773,0.48557808995246887,0.6527805924415588,-0.1879810094833374,0.442044734954834,0.6197123527526855,-0.17192186415195465,0.4202430248260498,0.6742883920669556,-0.1434202492237091,0.4078077971935272,0.8242185115814209,-0.12023800611495972
7.931034,0.3448275862068966,6,0,,7.931034,0.4909067451953888,0.7090022563934326,-7.313041550105481e-08,0.5859158635139465,0.5279785394668579,-0.18300947546958923,0.4863331615924835,0.64475417137146,-0.17063526809215546,0.44199544191360474,0.6150355339050293,-0.1569168120622635,0.4182208776473999,0.6802198886871338,-0.1315157562494278,0.4056217670440674,0.8253465890884399,-0.10754126310348511
8.275862,0.1724137931034483,6,0,,8.275862,0.4908331334590912,0.7101548314094543,-1.9963014352697428e-08,0.5879800319671631,0.5309514403343201,-0.187733456492424,0.48694688081741333,0.6533250212669373,-0.18408216536045074,0.4408781826496124,0.6170169711112976,-0.17187707126140594,0.41830694675445557,0.6721105575561523,-0.14597521722316742,0.40174371004104614,0.828239381313324,-0.12562841176986694
8.448276,0.1724137931034483,6,0,,8.448276,0.48864254355430603,0.7096711993217468,-6.02362293378178e-09,0.5869256258010864,0.5340124368667603,-0.18495045602321625,0.4863278865814209,0.6550012230873108,-0.17700263857841492,0.44167810678482056,0.6159195303916931,-0.16469915211200714,0.42034679651260376,0.6673336625099182,-0.13808344304561615,0.4051278531551361,0.8244160413742065,-0.1144767627120018
8.620690,0.3448275862068966,5,7,4,8.62069,0.49123838543891907,0.7028994560241699,-2.4665974152071612e-08,0.5899178981781006,0.531264066696167,-0.20008686184883118,0.48395755887031555,0.6459150910377502,-0.19409656524658203,0.44074535369873047,0.6160388588905334,-0.1828368604183197,0.4167943596839905,0.6745363473892212,-0.155079647898674,0.40487515926361084,0.8319376111030579,-0.13336308300495148
8.620690,0.3448275862068966,6,0,,8.62069,0.489655077457428,0.6970281600952148,-7.107797017624762e-08,0.5927047729492188,0.5340398550033569,-0.1854063868522644,0.48619598150253296,0.6506974101066589,-0.17434512078762054,0.44101381301879883,0.6124980449676514,-0.1641816347837448,0.41767483949661255,0.6778964400291443,-0.13778787851333618,0.405856192111969,0.8279203772544861,-0.11568383872509003
8.965517,0.1724137931034483,6,0,,8.965517,0.48701706528663635,0.7055754661560059,7.102743637688036e-08,0.5969626307487488,0.5334784984588623,-0.2010292112827301,0.48630276322364807,0.6539918184280396,-0.19361555576324463,0.44299304485321045,0.6213463544845581,-0.1791791021823883,0.420904278755188,0.6733590960502625,-0.14888514578342438,0.40630555152893066,0.8251025676727295,-0.12459031492471695
9.137931,0.1724137931034483,6,0,,9.137931,0.48755183815956116,0.708034098148346,6.104055927380614e-08,0.5927289128303528,0.5360004305839539,-0.18196681141853333,0.4899155795574188,0.6538131237030029,-0.17106273770332336,0.4416331946849823,0.6157345771789551,-0.157864511013031,0.4174481928348541,0.6719998121261597,-0.12984991073608398,0.40631580352783203,0.8218134641647339,-0.10778462886810303
9.310345,0.3448275862068966,5,7,4,9.310345,0.49034807085990906,0.7099711298942566,1.0932007299402358e-08,0.5903183221817017,0.532459020614624,-0.1927202343940735,0.487142950296402,0.6512730717658997,-0.17826063930988312,0.44187331199645996,0.616513729095459,-0.1652688831090927,0.41827884316444397,0.6858921051025391,-0.13609212636947632,0.40336844325065613,0.8279043436050415,-0.11265350133180618
9.310345,0.3448275862068966,6,0,,9.310345,0.4888627827167511,0.7010955810546875,2.366059170810786e-08,0.5968053936958313,0.5381658673286438,-0.18761342763900757,0.4864947497844696,0.6552302837371826,-0.17492222785949707,0.4429096579551697,0.6212118864059448,-0.16216933727264404,0.4188537895679474,0.6797268390655518,-0.13452564179897308,0.4042978286743164,0.8291205763816833,-0.11104992032051086
9.655172,0.1724137931034483,6,0,,9.655172,0.49178749322891235,0.7131360769271851,6.579116984539723e-08,0.5912063717842102,0.5317796468734741,-0.19735674560070038,0.4874260425567627,0.6536470651626587,-0.18679270148277283,0.44199979305267334,0.618726372718811,-0.17065420746803284,0.4185839295387268,0.688136637210846,-0.1404346078634262,0.4037401080131531,0.8264346122741699,-0.11672121286392212
9.827586,0.1724137931034483,6,0,,9.827586,0.4886517822742462,0.6932971477508545,1.6219775034187478e-07,0.595590353012085,0.5375815629959106,-0.22421720623970032,0.48609793186187744,0.6401592493057251,-0.2199360430240631,0.44154927134513855,0.6148499846458435,-0.20762182772159576,0.4214034676551819,0.6774185299873352,-0.1733517348766327,0.4082522392272949,0.8149522542953491,-0.14704956114292145
10.000000,0.3448275862068966,5,7,4,10.0,0.48932281136512756,0.6155069470405579,2.427339893529279e-07,0.5969005823135376,0.5327953100204468,-0.2069806307554245,0.48307836055755615,0.624008297920227,-0.20317502319812775,0.4419056177139282,0.6121834516525269,-0.19332894682884216,0.421629399061203,0.6660531163215637,-0.15766239166259766,0.4077802896499634,0.8214998245239258,-0.1397048532962799
10.000000,0.3448275862068966,6,0,,10.0,0.48940587043762207,0.6157510876655579,2.4111326979436853e-07,0.5965647101402283,0.5355713367462158,-0.21187621355056763,0.4841513931751251,0.624669075012207,-0.2088650017976761,0.4426213502883911,0.6119517087936401,-0.1996796578168869,0.4225528836250305,0.6696227192878723,-0.16290989518165588,0.40825092792510986,0.8205318450927734,-0.14111855626106262
10.344828,0.1724137931034483,6,0,,10.344828,0.4816518723964691,0.5213469862937927,2.047434222163247e-09,0.609704315662384,0.546485424041748,-0.08151544630527496,0.5226900577545166,0.6712111830711365,-0.060429565608501434,0.4849983751773834,0.6612078547477722,-0.06161504611372948,0.4657740294933319,0.7392759919166565,-0.04474784806370735,0.4535304307937622,0.8437432646751404,-0.032523270696401596
10.517241,0.1724137931034483,6,0,,10.517241,,,,,,,,,,,,,,,,,,
10.689655,0.3448275862068966,5,7,4,10.689655,,,,,,,,,,,,,,,,,,
10.689655,0.3448275862068966,6,0,,10.689655,,,,,,,,,,,,,,,,,,
11.034483,0.1724137931034483,6,7,4,11.034483,0.5527228116989136,0.7657812237739563,-4.6928045094318804e-07,0.6374036073684692,0.597309947013855,-0.15813054144382477,0.5740531086921692,0.6323409676551819,-0.17255613207817078,0.5243065357208252,0.5958666205406189,-0.15186652541160583,0.49295133352279663,0.6190707087516785,-0.12894591689109802,0.4897509515285492,0.8267807364463806,-0.1104774922132492
11.206897,0.3448275862068966,4,0,,11.206897,0.5531728267669678,0.7739317417144775,-5.013159807276679e-07,0.6218896508216858,0.6159574389457703,-0.1514800637960434,0.5729144215583801,0.630793571472168,-0.16236579418182373,0.5287292003631592,0.6037458777427673,-0.14242251217365265,0.49503350257873535,0.6324917078018188,-0.12137383967638016,0.4837716817855835,0.7973630428314209,-0.10374325513839722
11.206897,0.3448275862068966,5,5,3,11.206897,0.551664412021637,0.7748579382896423,-4.397914494802535e-07,0.6499128341674805,0.5690310597419739,-0.14756503701210022,0.5821892023086548,0.641165018081665,-0.14638188481330872,0.5288549065589905,0.5837756395339966,-0.12722529470920563,0.4959715008735657,0.6303583383560181,-0.10979277640581131,0.4872150421142578,0.7957617044448853,-0.08956972509622574
11.551724,0.1724137931034483,6,7,4,11.551724,0.4915229082107544,0.7212273478507996,-8.299586085058763e-08,0.609899640083313,0.5610343813896179,-0.16888374090194702,0.49729952216148376,0.6503709554672241,-0.1571386456489563,0.4472739100456238,0.6032468676567078,-0.1493174433708191,0.4211820363998413,0.6911436319351196,-0.12563546001911163,0.41127437353134155,0.8352852463722229,-0.0969066321849823
11.724138,0.3448275862068966,4,0,,11.724138,0.49042266607284546,0.7629849910736084,-3.3463660997767875e-07,0.5432053804397583,0.6349000930786133,-0.13257361948490143,0.4945630133152008,0.6481714844703674,-0.1266781985759735,0.4448937475681305,0.5993542671203613,-0.12602746486663818,0.4166351854801178,0.6791471838951111,-0.11009082943201065,0.4105367362499237,0.813665509223938,-0.08435642719268799
11.724138,0.3448275862068966,5,5,3,11.724138,0.4889618754386902,0.7497471570968628,-1.3838601375937287e-07,0.5876739025115967,0.5579187273979187,-0.18436528742313385,0.4932815134525299,0.6454688310623169,-0.17906484007835388,0.44220590591430664,0.600488007068634,-0.172215074300766,0.4169121980667114,0.6838181018829346,-0.1455770879983902,0.4095933437347412,0.8177667856216431,-0.11640003323554993
12.068966,0.3448275862068966,5,7,4,12.068966,0.4909400939941406,0.7903599143028259,-2.5856516572275723e-07,0.5230607390403748,0.6368362903594971,-0.15770825743675232,0.4890487492084503,0.647920548915863,-0.1645234227180481,0.4342316687107086,0.5881403684616089,-0.1568206399679184,0.4178315997123718,0.6832337379455566,-0.13466739654541016,0.4092729985713959,0.8121091723442078,-0.1094571053981781
12.068966,0.3448275862068966,6,0,,12.068966,0.4915180802345276,0.7816991806030273,-3.1042000614434073e-07,0.5240249037742615,0.6439224481582642,-0.13657952845096588,0.48748019337654114,0.6511914730072021,-0.13771174848079681,0.43419182300567627,0.5937542915344238,-0.13056181371212006,0.41646602749824524,0.6832133531570435,-0.11314350366592407,0.4096887707710266,0.8092808127403259,-0.08830635994672775
12.413793,0.1724137931034483,6,0,,12.413793,0.48937898874282837,0.7641802430152893,-1.6188683105156088e-07,0.5779772400856018,0.5681720972061157,-0.17297644913196564,0.4872027337551117,0.6465156674385071,-0.166648268699646,0.4355661869049072,0.589665949344635,-0.15399666130542755,0.4227818548679352,0.6749511957168579,-0.1274866908788681,0.4091634154319763,0.7977317571640015,-0.10166146606206894
12.586207,0.1724137931034483,6,0,,12.586207,0.4902995228767395,0.7572694420814514,-1.5114528650883585e-07,0.5849034190177917,0.5655582547187805,-0.17388831079006195,0.4896578788757324,0.6455707550048828,-0.16618137061595917,0.43610554933547974,0.5897958278656006,-0.15418919920921326,0.4265023469924927,0.6910526752471924,-0.12755130231380463,0.4104516804218292,0.7985605001449585,-0.10163337737321854
12.758621,0.3448275862068966,5,7,4,12.758621,0.4900163412094116,0.7734910845756531,-2.011827291426016e-07,0.5649857521057129,0.5952895283699036,-0.16605812311172485,0.4888496696949005,0.6499309539794922,-0.16453513503074646,0.43566688895225525,0.5915502309799194,-0.15420874953269958,0.4212017059326172,0.6784718632698059,-0.13076578080654144,0.4083772301673889,0.797767162322998,-0.10548512637615204
12.758621,0.3448275862068966,6,0,,12.758621,0.48935216665267944,0.7646210193634033,-1.9711052345883218e-07,0.5767499208450317,0.5771487951278687,-0.16065219044685364,0.48889651894569397,0.6478725671768188,-0.15301528573036194,0.43465492129325867,0.5869371294975281,-0.14151790738105774,0.42601245641708374,0.6804735660552979,-0.1170576810836792,0.411577045917511,0.7983660101890564,-0.09212992340326309
